软件包名,版本,危害,后门类型,语言,IOC,MD5,财富E站通,智能网点,,,,,,,
shaikh-test,1.0.14,敏感信息泄露,敏感信息收集,nodejs,["659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],182cb740ececf2adc0a5977286a76dc3,,,,,,,,,
shaikh-test,1.0.15,敏感信息泄露,敏感信息收集,nodejs,["659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],392c969f93ac5e6b7456cd2824e70d4f,,,,,,,,,
shaikh-test,1.0.16,敏感信息泄露,敏感信息收集,nodejs,["659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],2375a5ddb207567e97ffc047571c9cc9,,,,,,,,,
shaikh-test,1.0.17,敏感信息泄露,敏感信息收集,nodejs,["659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],ab1a846db638000c87701017de07b834,,,,,,,,,
shaikh-test,1.0.18,敏感信息泄露,敏感信息收集,nodejs,["659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],72465782cdb5f7d9773f3d28e0270b95,,,,,,,,,
shaikh-test,1.0.20,敏感信息泄露,敏感信息收集,nodejs,["659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],378708a92f02f71bfdf221a988c2c361,,,,,,,,,
shaikh-test,1.0.21,敏感信息泄露,敏感信息收集,nodejs,["shaikh-index.659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],8d33c55a38cca0b752ca8d9f19059866,,,,,,,,,
shaikh-test,1.0.22,敏感信息泄露,敏感信息收集,nodejs,["shaikh-index.659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],23a2ddde16d37caa27a8ce66a7679a7d,,,,,,,,,
shaikh-test,1.0.23,敏感信息泄露,敏感信息收集,nodejs,["shaikh.659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],46b744af1ce5910af08d83acd6326c08,,,,,,,,,
shaikh-test,1.0.24,敏感信息泄露,敏感信息收集,nodejs,["preinstall.659qq6s3dpfzds59ejdp6v04lvryfn.oastify.com"],e7091a4a7bc9810bcbcbc95e1d6d1c40,,,,,,,,,
shaikh-test,1.0.25,敏感信息泄露,敏感信息收集,nodejs,["cad9vme2vtc00000yq50gfgw74ryyyyyb.interact.sh"],5ea9bbea62522cb939a40ef16649a3b8,,,,,,,,,
shared-dam-app,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eoobennixqehhwu.m.pipedream.net"],d2ceed88cf768890c391aacfe84ddc19,,,,,,,,,
shitshit12,99.1.12,敏感信息泄露,敏感信息收集,nodejs,[""],c221075428e6f72d441e9379fd784d92,,,,,,,,,
shopify-frontend-template-react,9.7.6,敏感信息泄露,敏感信息收集,nodejs,["65e4-156-205-162-99.eu.ngrok.io"],bc100df814439c42bf961a0e38767c3d,,,,,,,,,
sj-rs,0.0.1,主机失陷,命令执行,nodejs,["http://a34e-73-70-26-3.ngrok.io"],181f53a6943b57731df9824f89f86f72,,,,,,,,,
sj-rs,0.0.2,主机失陷,命令执行,nodejs,["a34e-73-70-26-3.ngrok.io"],d4b8df44eca3c9a7ce35037ded782e8c,,,,,,,,,
sj-rs,0.0.3,主机失陷,命令执行,nodejs,["https://shell.now.sh/0.tcp.ngrok.io:17237"],dcb3d22c1cd4bccd6218c36619be904b,,,,,,,,,
sj-rs,0.0.4,主机失陷,命令执行,nodejs,["https://shell.now.sh/0.tcp.ngrok.io:17237"],3c4e090be215a40b9470021b41108590,,,,,,,,,
sj-rs,0.0.5,主机失陷,命令执行,nodejs,["https://reverse-shell.sh/0.tcp.ngrok.io:17237"],24a0e0a536fa56a1dc04abe3ec2efaa8,,,,,,,,,
sj-rs,0.0.6,主机失陷,命令执行,nodejs,["https://reverse-shell.sh/4.tcp.ngrok.io:15137"],088ad87067bee67d012fc2991a7949c4,,,,,,,,,
slate-rc,20.0.0,敏感信息泄露,敏感信息收集,nodejs,["86cl2zbnioordcwj2hdjkmpvfmlc91.oastify.com"],ebc39d1d312572842c0df9be1cdbe941,,,,,,,,,
slate-tag-webpack-plugin,20.0.0,敏感信息泄露,敏感信息收集,nodejs,["86cl2zbnioordcwj2hdjkmpvfmlc91.oastify.com"],bc22402e536f452d2bd559064d829a56,,,,,,,,,
slg-shared-utils,1.0.2,敏感信息泄露,敏感信息收集,nodejs,["1mot2u3fbpaalas63lifxiqs2j8bw0.burpcollaborator.net"],5bba8a1ae630061254680f40af404f92,,,,,,,,,
slg-vue-components,2.3.6,敏感信息泄露,敏感信息收集,nodejs,["smianwjdgv4ku973xujm80taf1ls9h.burpcollaborator.net"],e0a442e89b41fd0b6e47af2ab72b007a,,,,,,,,,
slg-vue-components,2.3.7,敏感信息泄露,敏感信息收集,nodejs,["smianwjdgv4ku973xujm80taf1ls9h.burpcollaborator.net"],de747bffc0d2b6d70ee364aecf0fcf1b,,,,,,,,,
slg-vue-components,2.3.8,敏感信息泄露,敏感信息收集,nodejs,["caqggsk2vtc0000azam0gfcta3hyyyyyn.interact.sh"],61dd720063a586993c161278aa6147a2,,,,,,,,,
slg-vue-components,2.3.9,敏感信息泄露,敏感信息收集,nodejs,["irda7b8wg6frqrxn82nw2zv970dq1f.burpcollaborator.net"],507567ecba65d350c25b0cfae475e1c0,,,,,,,,,
slg-vue-components,2.4.0,敏感信息泄露,敏感信息收集,nodejs,["irda7b8wg6frqrxn82nw2zv970dq1f.burpcollaborator.net"],3d32bd8499bcb9fb0a45fdcbbdfc0e1e,,,,,,,,,
slg-vue-components,2.4.1,敏感信息泄露,敏感信息收集,nodejs,["irda7b8wg6frqrxn82nw2zv970dq1f.burpcollaborator.net"],e237cd8e9afb6586ef2b94714fb6d95d,,,,,,,,,
slg-vue-components,2.4.2,敏感信息泄露,敏感信息收集,nodejs,["irda7b8wg6frqrxn82nw2zv970dq1f.burpcollaborator.net"],ae41c8c83f6f6ae7b8117dd436ad87b9,,,,,,,,,
slg-vue-components,2.4.3,敏感信息泄露,敏感信息收集,nodejs,["irda7b8wg6frqrxn82nw2zv970dq1f.burpcollaborator.net"],094cea7632cc0d8d37c7ad72243377ce,,,,,,,,,
snei-frames,1.1.0,敏感信息泄露,敏感信息收集,nodejs,["rgbudn14l3z853deyby5kveuxl3br0.oastify.com"],bb54770671575ccf52e0224ed2f48837,,,,,,,,,
snei-gensen-starblaster,1.1.0,敏感信息泄露,敏感信息收集,nodejs,["nsj5ih6iez9qukhhw5b83gndy44usj.oastify.com"],8a33d7138165cef5ae726498fb2bfb7d,,,,,,,,,
snei-gensen-starblaster,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["557b-37-166-163-128.eu.ngrok.io"],8d791f9f3ebb9edcba5898b4a5f4bfe0,,,,,,,,,
snei-gensen-starblaster,1.1.1,敏感信息泄露,敏感信息收集,nodejs,["eo9fj9ak41ex3l1.m.pipedream.net"],f6ecb9c000d9ec7d0c284baadcbe9dc2,,,,,,,,,
snei-gensen-starblaster,1.1.2,敏感信息泄露,敏感信息收集,nodejs,["nsj5ih6iez9qukhhw5b83gndy44usj.oastify.com"],9b80e215a930d79e6588ee5c1a90cf9f,,,,,,,,,
snei-gensen-starblaster,1.1.3,敏感信息泄露,敏感信息收集,nodejs,["rgbudn14l3z853deyby5kveuxl3br0.oastify.com"],d33b1d639a86c4d1ab0bdbf98168c1e5,,,,,,,,,
solar-stellarorg-pages,0.1.0,敏感信息泄露,敏感信息收集,nodejs,["zvycxf8wlifu5rbd7f9tyre7vy1qpf.oastify.com"],e32914d526c103bc3371ebd361fcf753,,,,,,,,,
sorareshshsjs,100.0.0,敏感信息泄露,敏感信息收集,nodejs,["http://chaitu.live"],59de0140c4333c0834968b2e50bafe2b,,,,,,,,,
spark-overlay,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["ca2yded2vtc0000yn8j0gfbxgzryyyyyb.interact.sh"],d258bc74398f73544a3275d2b12542dd,,,,,,,,,
sprinklr-app,9.8.7,敏感信息泄露,敏感信息收集,nodejs,[],3b673c50361b27a47df8e2bfaf1c93c2,,,,,,,,,
spr-svg-loaders,1.0.5,敏感信息泄露,敏感信息收集,nodejs,["ca1pj702vtc0000txrq0gfy5jdayyyyyb.interact.sh"],a388a0b8ce404ee2eb88916e539958ee,,,,,,,,,
spr-svg-loaders,1.0.1,敏感信息泄露,敏感信息收集,nodejs,["ca1pj702vtc0000txrq0gfy5jdayyyyyb.interact.sh"],10148ed2c4328ce0a94e80c28f81a475,,,,,,,,,
spr-svg-loaders,1.0.9,敏感信息泄露,敏感信息收集,nodejs,["ca1r13m2vtc0000begmggfyhytayyyyyb.interact.sh"],628c2b4b9db6ac8db1a47d6cefd63db4,,,,,,,,,
spr-svg-loaders,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["ca1r13m2vtc0000begmggfyhytayyyyyb.interact.sh"],43b087a34c2cac6faf6043fe7a046fb4,,,,,,,,,
ss-ui-communication-tool,99.0.0,敏感信息泄露,敏感信息收集,nodejs,["cagau8ebc53teikp5270oywigroyph8un.oast.online"],1f027913aeb1da9b07fc88d42e4e5797,,,,,,,,,
ss-ui-micro-common,2.0.0,敏感信息泄露,敏感信息收集,nodejs,["cagau8ebc53teikp5270oywigroyph8un.oast.online"],51b9726c5a2dc23d38f44f490cbb339a,,,,,,,,,
ss-ui-micro-common,99.0.0,敏感信息泄露,敏感信息收集,nodejs,["cagau8ebc53teikp5270oywigroyph8un.oast.online"],06e1859b84509325fe8a2f7fd499f7dd,,,,,,,,,
ss-ui-micro-common,99.0.1,敏感信息泄露,敏感信息收集,nodejs,["cagau8ebc53teikp5270oywigroyph8un.oast.online"],2adcf8d4bf52b7007c8a61208f3944e5,,,,,,,,,
starter-react-frontend-app,9.7.8,敏感信息泄露,敏感信息收集,nodejs,["65e4-156-205-162-99.eu.ngrok.io"],ff2e41f40c9db3a56a698a5182dace4c,,,,,,,,,
star-wasm,99.99.0,敏感信息泄露,敏感信息收集,nodejs,["shrouded-ravine-99137.herokuapp.com"],f0f99f5c0038480ab604c54e653bde2f,,,,,,,,,
star-wasm,99.99.2,敏感信息泄露,敏感信息收集,nodejs,["shrouded-ravine-99137.herokuapp.com"],29f6c395bbbe84ee99dce9e86621750b,,,,,,,,,
stripe-demo-connect-standard-saas-platform,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eoiowspoa03k9kc.m.pipedream.net"],21290234a8f471073b5204a058bc5ff6,,,,,,,,,
superlegal,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["161.35.54.109"],8fd0593d1379d58b9e064a7b870429af,,,,,,,,,
supplysec-alert,1.0.0,敏感信息泄露,敏感信息收集,nodejs,[""],0b43a8c08a2479edaf6c584a9f1dc085,,,,,,,,,
supplysec-alert,1.0.1,敏感信息泄露,敏感信息收集,nodejs,[""],10b9cb3d04c25a7712b1cd3a1097f846,,,,,,,,,
support-center-components,999.9.10,主机失陷,命令执行,nodejs,["185.193.126.57"],dbc5a0a022a4bb6ee91a64a73402c87a,,,,,,,,,
support-center-components,999.9.9,主机失陷,命令执行,nodejs,["185.193.126.57"],1172f17e2ef27debdbd1565fe711e5b8,,,,,,,,,
sushiswap-analytics,1.1.1,敏感信息泄露,敏感信息收集,nodejs,["eo4elglwggj9i7f.m.pipedream.net"],71e608fab25706a8ec459e3eda8d4e66,,,,,,,,,
sync-snippet-action,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eoqkohclrttud9k.m.pipedream.net"],cb13d3caf68708a40ac7a61c5c0403e1,,,,,,,,,
teamlead,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eozlbvf4qmzqzsu.m.pipedream.net"],fada43dbad2ef8ff86da022ce9e9be55,,,,,,,,,
tencent-js-sdk,5.1.3,敏感信息泄露,敏感信息收集,nodejs,["tencent-js-sdk.3.dns.evening.pub"],f1ff2c5824c589b44d911642e43d72c2,,,,,,,,,
tencent-js-sdk,20.1.3,敏感信息泄露,敏感信息收集,nodejs,["tencent-js-sdk.3.dns.evening.pub"],189601adc78a1b89ab1b0cbcdeabf12c,,,,,,,,,
tensorflow-js-website,0.0.1,敏感信息泄露,敏感信息收集,nodejs,["g8po9v3yr80qqavu09wzvskreika8z.burpcollaborator.net"],f4401def8ad128dd6cca2319a2e191bd,,,,,,,,,
test4dc,0.0.2,敏感信息泄露,敏感信息收集,nodejs,["sso9fs3o9cyzsyxaisdgtkfkjbp3ds.burpcollaborator.net"],505cc5a2566a2880123c7a0384e870a0,,,,,,,,,
test4dc,0.0.1,敏感信息泄露,敏感信息收集,nodejs,["sso9fs3o9cyzsyxaisdgtkfkjbp3ds.burpcollaborator.net"],c3b3053534d555f3e2082682101d4db1,,,,,,,,,
test-async-config,8.9.4,敏感信息泄露,敏感信息收集,nodejs,["65e4-156-205-162-99.eu.ngrok.io"],548e383c21f9cad3bb5dcd51a6047780,,,,,,,,,
testcucmanh,9.99999.9999,敏感信息泄露,敏感信息收集,nodejs,[""],40c40b8d1dc187c1cdac1a57f34b85bd,,,,,,,,,
testcucmanh2,1.99999.9999,敏感信息泄露,敏感信息收集,nodejs,[""],6793c559e37f4c48a101e1681c138a54,,,,,,,,,
testcucmanh3,1.99999.9999,敏感信息泄露,敏感信息收集,nodejs,[""],7a76e87efdfe854f2d0a0c3cc114fdbd,,,,,,,,,
testcucmanh4,1.9999.9999,敏感信息泄露,敏感信息收集,nodejs,[""],ccf9136e0801cf4dcc4251847ecc0c45,,,,,,,,,
testcucmanh5,1.0.0,敏感信息泄露,敏感信息收集,nodejs,[""],8c3a20af055d79305705bebf8a3c0b89,,,,,,,,,
testeaaa,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],bb3f716de5ee1b9f389ff0ee94bc0c09,,,,,,,,,
test-eslint-777,1.10.2,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],6ed96ce79a4ee272ea02e391ad3c75c5,,,,,,,,,
test-eslint-888,1.10.2,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],3455520150073c471abe17e7221abd1c,,,,,,,,,
test-eslint-config-coding-standard-wxi,1.9.9,主机失陷,命令执行,nodejs,["185.48.180.102"],72d63a05272858a2762a2354c60571b1,,,,,,,,,
test-eslint-config-coding-standard-wxi,1.10.0,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],1a28acd3910dc950d72aba979db5075f,,,,,,,,,
test-eslint-config-coding-standard-wxi,1.10.1,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],2cdc192a0ab30994085acb37a9556ecb,,,,,,,,,
test-eslint-config-coding-standard-wxi,1.10.2,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],8ce6f454cb4f2773f7317f41dd62d04a,,,,,,,,,
test-eslint-test55,1.10.2,主机失陷,命令执行,nodejs,["185.48.180.102"],10e0d628767582bce9bd8dad78fd9054,,,,,,,,,
test-eslint-test55,1.10.2,主机失陷,命令执行,nodejs,["185.48.180.102"],10e0d628767582bce9bd8dad78fd9054,,,,,,,,,
test-eslint-wtf,1.10.2,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],15be887297b48e0037f4d5c70e2693f2,,,,,,,,,
test-eslint-wtf-x,1.10.2,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],82355f805176d5979c1c9a5b78d264d3,,,,,,,,,
test-eslint-wtf-y,1.10.2,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],6b0201dab1761fcedf9bbd473eb0176f,,,,,,,,,
testingx,1.1.1,敏感信息泄露,敏感信息收集,nodejs,["g5m9c6omcwcvuo7tefavuy3xdoje73.oastify.com"],7e438a144f900a50215743cb6da25443,,,,,,,,,
testmatrix,3.0.1,敏感信息泄露,敏感信息收集,nodejs,["eoy3igksmqb5yvl.m.pipedream.net"],ead4d0d1a4d585357b3bd8670cf389b6,,,,,,,,,
test-package-post-3,0.0.1,低危信息泄露,投毒试验,nodejs,[],c6e74e676741d0b0234685f31f10bc23,,,,,,,,,
test-package-post-3,0.0.2,低危信息泄露,投毒试验,nodejs,[],e08bb313dd6fba9315e9d4f867a62a78,,,,,,,,,
test-server-components,8.9.4,敏感信息泄露,敏感信息收集,nodejs,["65e4-156-205-162-99.eu.ngrok.io"],696bcb3330f323d2f8c9f4e8f0f8b2e2,,,,,,,,,
test-web-v1,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["oobs.fun"],e0d8860e6566a47937df24d306d59530,,,,,,,,,
thisisourgoal1,1.33.7,敏感信息泄露,敏感信息收集,nodejs,["6a80b8f4966a4b18fbd433ff304d701a.m.pipedream.net"],c2b460021fbdc28d28168632668a9187,,,,,,,,,
thisisourgoal1,1.9.9,敏感信息泄露,敏感信息收集,nodejs,["6a80b8f4966a4b18fbd433ff304d701a.m.pipedream.net"],2dff3fe63ed8809d84bc597fb0fd3f55,,,,,,,,,
thisisveryfistpackage11,4.1.1,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],cc2c70ac7a144c023cb47a8e80c67263,,,,,,,,,
tranchess-core,9.9.9,敏感信息泄露,敏感信息收集,nodejs,["eohqpyl8uc9fj8v.m.pipedream.net"],263f4247ecc2ad58f0e103c8d140543e,,,,,,,,,
tronweb2,9.4.2,敏感信息泄露,敏感信息收集,nodejs,["65e4-156-205-162-99.eu.ngrok.io"],6e5a0f069decd50afd8dcba410e5be3e,,,,,,,,,
ts-node-lessons-learned,0.0.1,敏感信息泄露,敏感信息收集,nodejs,["eoztezlmf98mx2s.m.pipedream.net"],5c1285aa5e4821b77a6c2cb2c656e803,,,,,,,,,
ts-relayer,99.0.0,敏感信息泄露,敏感信息收集,nodejs,["shrouded-ravine-99137.herokuapp.com"],d51d9d605f6ae39b7f7001e4597ed542,,,,,,,,,
twilio-bugcrowd-poc-twilio-flex-ui-sample,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eo3rwxabxevbuyo.m.pipedream.net"],64dfe73b6142468072c044e325f2b028,,,,,,,,,
twilio-chat-console-webapp,2.0.4,低危信息泄露,投毒试验,nodejs,[""],54b05fe7906fc722fe5f1fb9edab7ff7,,,,,,,,,
twilio-chat-console-webapp.js,2.0.4,低危信息泄露,投毒试验,nodejs,[""],4623c68ca7c578ec4c32a8de4d771a24,,,,,,,,,
uber-app-variant,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],14af08af00b4701a503e829f381073f5,,,,,,,,,
uber-black,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],4fc924aa7ccd9af244209c2ab5dd5a60,,,,,,,,,
uber-black-40,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],d6132012fdc3dac15a4fb4f4e702a629,,,,,,,,,
uber-black-60,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],fd896b492506afca9d57c37e64c2fe75,,,,,,,,,
uber-black-80,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],a1a52a97cdc87b91b535000fe4e982c6,,,,,,,,,
uber-black-90,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],75cfd9e507bbb74b6c1229f4a6db4827,,,,,,,,,
uber-black-95,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],ab09c2bb707122cb65bd5137c9c70108,,,,,,,,,
uber-blue,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],654d94a550ff0c44ae6248774595f4b6,,,,,,,,,
uber-blue-10,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],e19a6a9f679a0133948b7d4026f21735,,,,,,,,,
uber-blue-120,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],f281c4301b1b16c26c15e1eb5d1ed63c,,,,,,,,,
uber-blue-20,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],c21b3f96a643b64856c4d5b57dcc24d3,,,,,,,,,
uber-blue-40,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],60e5a84e706e18d5b2170d1db4fc6658,,,,,,,,,
uber-blue-60,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],ccd216085c8dfd41f9fe0cb42c06d4e9,,,,,,,,,
uber-blue-80,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],dbc7669129345b4bbb2691ec49964352,,,,,,,,,
uber-chevron-desc,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],f557fe4a1c0c96b53712442af8811be9,,,,,,,,,
uber-chevron-title,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],11a1cec31fecd1cf35dc2bfdabd7a56b,,,,,,,,,
uber-client-name,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],0424bb61710468225531cb92da23ff2e,,,,,,,,,
uber-client-session,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],43d89842f181dac15b1bc46404cd9b59,,,,,,,,,
uber-client-version,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],abe33e76801242d3ed82b46d0b13bb03,,,,,,,,,
uber-com,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],89e5500afe85e11052412d687f7f6e42,,,,,,,,,
uber-common,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],13686942607a7b808558dd7c15a5cab1,,,,,,,,,
uber-debug,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["api.telegram.org"],e9fb13209e0647e5e8086d19357505c7,,,,,,,,,
uber-demand-channel,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],dca896545d517cb7e2ab8be1ce2348b1,,,,,,,,,
uber-developers,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],efd9abcbb79fe10d3a81dd33859addca,,,,,,,,,
uber-device,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],7f9f4aab14359396a67b6265fa2cf204,,,,,,,,,
uber-device-epoch,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],1586c57d2dd97f5368f86fbf2ced1171,,,,,,,,,
uber-device-id,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],a918fba54a6ccf09381b863c95cedd1d,,,,,,,,,
uber-device-ids,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],6f6859d8757ed840b3170e079a76768a,,,,,,,,,
uber-device-language,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],0d5f908e1348b2e069510cfbc8597ba6,,,,,,,,,
uber-device-language,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],0d5f908e1348b2e069510cfbc8597ba6,,,,,,,,,
uber-device-location-altitude,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],22ccdfeed390343289dd2a727b1afd30,,,,,,,,,
uber-device-model,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],a5f1d003cada84025db540ce6feac852,,,,,,,,,
uber-device-os,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],f97be21c349642f7e04f2cb2ba62b41f,,,,,,,,,
uber-drive,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],74e22d2c195a24d77714ade5ed456a35,,,,,,,,,
uber-eats,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],c5326773abca1b9d2bec3cdddeb25ef3,,,,,,,,,
uber-eats-app,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],da9a05cf7d991c3331b9590751a34ad5,,,,,,,,,
uber-eats-food-delivery,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],fbc9d8bc98b9cc2554cd6ccc913b6151,,,,,,,,,
uber-electric-scooter,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],108069695107dc4d198c11316561a045,,,,,,,,,
